#iteration,activeAgent,energyMean,costValue,walkGlobal,walkGlobalDeparture,AreaCovered,ReservoirSizeMean,RegrowDelayFoodItem
399,59,47.720001,70.000000,181.345721,37.139829,0.002282,2.655000,25
799,46,69.084999,70.000000,161.603630,37.830332,0.001941,2.495000,25
1199,67,95.379997,70.000000,194.383170,39.254366,0.002269,2.720000,25
1599,73,102.949997,70.000000,184.701428,36.856601,0.002164,2.945000,25
1999,69,91.449997,70.000000,190.152987,45.439176,0.002224,3.325000,25
2399,81,143.100006,70.000000,226.094127,51.202119,0.002596,3.730000,25
2799,93,167.570007,70.000000,240.800744,51.525688,0.002744,3.885000,25
3199,77,137.630005,70.000000,231.891158,55.504084,0.002633,3.915000,25
3599,92,140.005005,70.000000,265.364464,67.622086,0.002995,4.245000,25
3999,96,141.625000,70.000000,273.968008,65.397985,0.003133,4.825000,25
4399,104,137.520004,70.000000,263.738243,73.145585,0.003041,5.190000,25
4799,103,148.024994,70.000000,278.820257,73.464254,0.003192,5.530000,25
5199,103,167.990005,70.000000,277.231964,73.623405,0.003158,5.265000,25
5599,119,184.770004,70.000000,310.084417,77.339170,0.003518,5.460000,25
5999,126,192.365005,70.000000,309.128795,80.415442,0.003545,5.755000,25
6399,107,168.255005,70.000000,274.008527,66.934451,0.003154,4.755000,25
6799,109,171.705002,70.000000,298.968464,81.815017,0.003394,5.310000,25
7199,113,178.899994,70.000000,295.784101,80.523257,0.003402,5.375000,25
7599,109,178.604996,70.000000,303.837303,83.780151,0.003452,5.320000,25
7999,120,198.565002,70.000000,320.699294,85.654115,0.003681,6.055000,25
8399,115,187.429993,70.000000,307.529542,80.449569,0.003531,6.070000,25
8799,120,188.160004,70.000000,318.344103,92.716754,0.003630,6.355000,25
9199,124,186.164993,70.000000,327.018855,76.585444,0.003698,5.760000,25
9599,119,176.994995,70.000000,297.119849,76.660677,0.003379,5.325000,25
9999,111,180.735001,70.000000,290.001838,85.907049,0.003342,5.615000,25
10399,116,182.500000,70.000000,301.915540,77.984436,0.003428,5.615000,25
10799,125,190.404999,70.000000,313.849706,94.658616,0.003571,6.345000,25
11199,117,180.054993,70.000000,309.377479,66.977740,0.003394,5.510000,25
11599,128,207.759995,70.000000,308.013746,85.890488,0.003517,6.270000,25
11999,125,210.365005,70.000000,308.324705,81.074776,0.003438,5.220000,25
12399,130,196.910004,70.000000,321.932616,89.538918,0.003616,5.955000,25
12799,118,190.705002,70.000000,315.024236,81.525160,0.003562,5.530000,25
13199,108,168.735001,70.000000,300.163620,79.024361,0.003451,5.710000,25
13599,120,159.914993,70.000000,317.630456,90.388686,0.003606,5.975000,25
13999,100,133.080002,70.000000,283.794025,74.598796,0.003235,5.215000,25
14399,99,143.240005,70.000000,280.812179,72.156940,0.003213,4.890000,25
14799,110,166.770004,70.000000,285.689902,77.051330,0.003250,5.260000,25
15199,110,178.014999,70.000000,289.911122,65.428984,0.003281,4.920000,25
15599,116,164.375000,70.000000,300.603354,75.927001,0.003426,5.485000,25
15999,99,144.945007,70.000000,268.166021,70.439840,0.003000,4.740000,25
16399,114,185.994995,70.000000,300.241728,80.572714,0.003398,5.125000,25
16799,119,192.000000,70.000000,292.956872,72.983758,0.003347,5.385000,25
17199,109,194.684998,70.000000,277.233081,71.219189,0.003184,4.860000,25
17599,123,205.244995,70.000000,304.250219,70.951465,0.003442,5.630000,25
17999,119,215.630005,70.000000,291.585071,77.193639,0.003251,5.065000,25
18399,116,209.509995,70.000000,285.129707,69.446389,0.003211,5.090000,25
18799,116,210.714996,70.000000,300.991509,81.317836,0.003449,5.655000,25
19199,128,227.214996,70.000000,319.529958,78.273316,0.003655,6.030000,25
19599,128,228.070007,70.000000,318.835916,79.130612,0.003649,6.070000,25
19999,129,223.895004,70.000000,316.488597,83.738659,0.003654,6.020000,25
20399,135,227.410004,70.000000,321.830566,90.141114,0.003689,6.110000,35
20799,129,204.880005,70.000000,332.869854,91.273931,0.003768,5.695000,45
21199,118,188.425003,70.000000,319.389638,83.261466,0.003595,5.250000,55
21599,122,185.774994,70.000000,343.228510,99.337968,0.003848,6.205000,65
21999,129,174.330002,70.000000,341.024769,83.128028,0.003869,5.895000,75
22399,112,148.565002,70.000000,319.605293,83.402500,0.003681,5.820000,85
22799,99,123.675003,70.000000,294.913153,90.686995,0.003400,5.555000,95
