#iteration,activeAgent,energyMean,costValue,walkGlobal,walkGlobalDeparture,AreaCovered,ReservoirSizeMean,RegrowDelayFoodItem
399,52,49.150002,70.000000,185.592018,30.057938,0.002156,2.920000,25
799,42,55.544998,70.000000,161.453668,37.175167,0.001925,3.065000,25
1199,51,60.869999,70.000000,189.192087,44.443780,0.002208,3.565000,25
1599,52,68.360001,70.000000,201.859151,45.565546,0.002376,3.380000,25
1999,68,87.775002,70.000000,238.423375,53.317230,0.002759,3.740000,25
2399,70,100.824997,70.000000,240.313561,58.579536,0.002746,4.285000,25
2799,80,109.614998,70.000000,262.824474,61.605800,0.003054,4.460000,25
3199,76,105.099998,70.000000,253.557882,57.829922,0.002923,4.030000,25
3599,86,116.250000,70.000000,259.238111,63.009988,0.002982,4.285000,25
3999,86,127.574997,70.000000,270.134219,67.461467,0.003086,4.490000,25
4399,88,117.955002,70.000000,276.038715,64.883330,0.003099,4.945000,25
4799,95,117.470001,70.000000,308.536599,80.231127,0.003472,5.875000,25
5199,80,109.220001,70.000000,298.406074,74.966655,0.003258,5.160000,25
5599,89,96.254997,70.000000,303.249792,74.183158,0.003248,4.960000,25
5999,93,90.459999,70.000000,314.252436,76.597764,0.003411,5.205000,25
6399,74,102.014999,70.000000,278.239586,78.037673,0.002990,4.790000,25
6799,95,101.864998,70.000000,335.174488,71.501539,0.003596,5.200000,25
7199,79,112.535004,70.000000,285.508974,73.237311,0.003132,4.715000,25
7599,103,131.074997,70.000000,326.079215,74.988831,0.003480,5.115000,25
7999,95,133.104996,70.000000,300.115019,64.622867,0.003287,4.990000,25
8399,88,117.519997,70.000000,313.048427,73.320293,0.003406,5.505000,25
8799,97,116.849998,70.000000,310.532482,76.090668,0.003429,4.830000,25
9199,86,110.555000,70.000000,306.872273,70.052631,0.003364,4.800000,25
9599,87,104.220001,70.000000,307.447972,72.556778,0.003402,5.170000,25
9999,87,107.809998,70.000000,303.967854,75.310861,0.003343,5.100000,25
10399,84,110.440002,70.000000,303.006601,75.672028,0.003368,4.970000,25
10799,97,115.209999,70.000000,316.086348,70.129085,0.003487,4.985000,25
11199,90,116.000000,70.000000,301.735998,71.471392,0.003305,4.580000,25
11599,92,103.245003,70.000000,327.258017,82.221679,0.003625,5.770000,25
11999,89,105.154999,70.000000,304.591388,71.094393,0.003384,5.520000,25
12399,99,113.330002,70.000000,309.045749,69.393249,0.003365,5.315000,25
12799,97,115.485001,70.000000,323.411988,76.267339,0.003550,5.690000,25
13199,97,103.220001,70.000000,326.593261,97.069302,0.003631,6.400000,25
13599,109,120.695000,70.000000,338.852432,87.950346,0.003730,6.080000,25
13999,114,134.740005,70.000000,330.288802,91.754834,0.003643,6.260000,25
14399,101,124.605003,70.000000,329.680008,89.561650,0.003656,6.170000,25
14799,116,153.164993,70.000000,351.191473,93.498179,0.003882,6.345000,25
15199,113,156.744995,70.000000,351.384407,94.516639,0.003882,6.520000,25
15599,112,164.164993,70.000000,334.499583,100.075547,0.003722,6.850000,25
15999,113,153.115005,70.000000,343.801657,95.490892,0.003818,6.665000,25
16399,109,149.750000,70.000000,341.620026,98.246893,0.003805,6.885000,25
16799,122,166.335007,70.000000,364.499826,96.149621,0.004115,6.965000,25
17199,107,152.419998,70.000000,324.879863,84.618066,0.003648,6.395000,25
17599,120,166.035004,70.000000,334.080889,89.620598,0.003790,6.145000,25
17999,107,144.735001,70.000000,319.792150,85.108620,0.003557,6.140000,25
18399,108,155.789993,70.000000,351.310005,106.449695,0.003903,7.075000,25
18799,110,149.220001,70.000000,336.945562,96.471438,0.003751,6.530000,25
19199,109,160.975006,70.000000,331.875896,87.919818,0.003711,6.155000,25
19599,114,159.804993,70.000000,350.296778,101.889931,0.003905,6.780000,25
19999,112,163.020004,70.000000,348.459236,98.639472,0.003821,6.535000,25
20399,124,174.529999,70.000000,369.203016,108.435636,0.004064,7.165000,35
20799,120,153.960007,70.000000,367.583603,103.072127,0.004006,7.440000,45
21199,103,134.184998,70.000000,329.382683,106.047082,0.003611,6.460000,55
21599,105,138.820007,70.000000,326.250261,92.878628,0.003592,6.245000,65
21999,107,133.669998,70.000000,347.347046,96.466803,0.003852,6.935000,75
22399,114,131.509995,70.000000,346.055311,106.565110,0.003791,6.780000,85
22799,93,110.684998,70.000000,324.048699,84.153819,0.003528,6.445000,95
23199,108,116.129997,70.000000,355.948379,101.415239,0.003868,6.640000,105
23599,95,110.500000,70.000000,346.225585,98.892518,0.003740,6.160000,115
23999,98,112.029999,70.000000,347.040895,94.961703,0.003731,6.115000,125
24399,96,106.489998,70.000000,350.499438,100.319075,0.003791,6.125000,135
24799,88,98.584999,70.000000,339.496141,104.568544,0.003684,6.245000,145
25199,89,102.290001,70.000000,358.897838,111.979510,0.003963,7.400000,155
25599,90,84.754997,70.000000,338.881372,103.429450,0.003781,7.015000,165
25999,82,77.779999,70.000000,315.651062,117.044913,0.003557,6.680000,175
26399,80,67.404999,70.000000,319.641886,102.386565,0.003533,6.850000,185
26799,82,84.345001,70.000000,310.018255,105.441968,0.003433,6.355000,195
27199,92,101.455002,70.000000,332.677652,99.843357,0.003609,6.795000,205
27599,86,80.809998,70.000000,341.132434,107.520356,0.003744,7.630000,215
27999,70,62.165001,70.000000,316.016230,94.095538,0.003516,6.655000,225
28399,72,52.119999,70.000000,327.872025,101.229737,0.003608,7.050000,235
28799,65,52.674999,70.000000,310.911936,86.979039,0.003421,6.590000,245
29199,70,61.615002,70.000000,322.531279,100.937717,0.003532,6.865000,255
29599,62,60.639999,70.000000,317.655371,96.814053,0.003427,6.300000,265
29999,84,68.875000,70.000000,349.966134,93.863594,0.003799,7.090000,275
30399,78,62.560001,70.000000,318.659156,86.816200,0.003491,6.635000,285
30799,74,61.935001,70.000000,332.066523,103.736633,0.003619,6.605000,295
31199,75,59.125000,70.000000,335.368043,100.039162,0.003631,7.330000,305
31599,64,45.465000,70.000000,317.240898,91.513798,0.003442,6.055000,315
31999,67,44.935001,70.000000,311.514026,106.128418,0.003398,7.080000,325
32399,74,46.955002,70.000000,335.768796,104.558028,0.003641,6.860000,335
32799,74,51.220001,70.000000,338.028835,101.983552,0.003687,6.785000,345
33199,59,44.639999,70.000000,319.276403,105.936237,0.003503,6.485000,355
33599,60,41.494999,70.000000,330.546182,100.349495,0.003603,6.950000,365
33999,64,43.365002,70.000000,332.408050,95.779999,0.003659,6.540000,375
34399,76,52.480000,70.000000,333.088058,111.001771,0.003646,6.825000,385
34799,67,47.535000,70.000000,326.979896,97.150650,0.003557,6.380000,395
35199,70,47.435001,70.000000,327.867521,112.368996,0.003595,6.545000,405
35599,65,53.660000,70.000000,310.754543,101.304991,0.003436,6.125000,415
35999,62,50.195000,70.000000,331.315072,89.695394,0.003596,6.260000,425
36399,68,58.125000,70.000000,330.315932,105.520070,0.003563,7.085000,435
36799,71,51.240002,70.000000,340.820836,103.570770,0.003679,6.940000,445
37199,74,67.089996,70.000000,326.687549,95.337592,0.003558,6.155000,455
37599,69,54.930000,70.000000,321.962887,105.013535,0.003498,6.825000,465
37999,68,58.549999,70.000000,310.794947,100.764734,0.003430,6.700000,475
38399,62,48.665001,70.000000,317.570772,94.596330,0.003456,7.160000,485
38799,60,41.485001,70.000000,323.871012,102.301176,0.003523,6.605000,495
39199,73,50.099998,70.000000,324.858874,105.246983,0.003569,7.090000,505
39599,59,48.555000,70.000000,316.112269,98.319547,0.003427,6.815000,515
39999,65,51.785000,70.000000,338.967386,91.524522,0.003656,6.795000,525
40399,70,54.400002,70.000000,332.935817,107.758745,0.003596,7.080000,535
40799,71,52.555000,70.000000,333.083348,99.032248,0.003534,6.390000,545
41199,72,50.160000,70.000000,326.779941,105.723531,0.003485,6.615000,555
41599,77,54.285000,70.000000,348.048889,115.862314,0.003696,7.525000,565
41999,66,49.430000,70.000000,338.768038,105.959842,0.003585,7.300000,575
42399,75,59.174999,70.000000,352.874041,113.082703,0.003714,7.500000,585
42799,76,55.880001,70.000000,356.483110,114.599110,0.003767,7.625000,595
43199,71,49.255001,70.000000,348.115999,104.406764,0.003678,7.370000,605
43599,69,44.345001,70.000000,350.011240,98.153692,0.003661,6.680000,615
43999,68,51.889999,70.000000,353.572020,113.062505,0.003689,7.470000,625
44399,67,45.584999,70.000000,364.371198,123.762933,0.003802,7.960000,635
44799,70,50.150002,70.000000,347.692223,96.044348,0.003678,7.260000,645
45199,66,38.830002,70.000000,347.131699,119.755368,0.003676,8.145000,655
45599,59,35.294998,70.000000,332.412075,101.608230,0.003498,6.985000,665
45999,72,50.424999,70.000000,360.520728,114.227903,0.003800,8.055000,675
46399,66,44.345001,70.000000,339.183449,100.437448,0.003545,7.220000,685
46799,74,51.884998,70.000000,361.558423,104.846075,0.003796,7.290000,695
47199,70,45.805000,70.000000,340.390388,100.460207,0.003585,6.950000,705
47599,60,40.939999,70.000000,335.998818,100.730032,0.003584,7.425000,715
47999,64,36.910000,70.000000,351.595260,110.109533,0.003762,7.360000,725
48399,66,48.080002,70.000000,341.009381,105.281762,0.003624,6.915000,735
48799,63,41.365002,70.000000,354.240668,101.394243,0.003750,6.765000,745
49199,64,36.669998,70.000000,353.155500,106.338393,0.003747,6.980000,755
49599,65,41.724998,70.000000,353.909709,109.626195,0.003788,7.280000,765
49999,55,37.875000,70.000000,331.432736,100.200131,0.003493,5.910000,775
50399,54,43.520000,70.000000,334.937727,96.067729,0.003533,6.440000,785
50799,57,49.884998,70.000000,351.107472,99.811444,0.003715,6.950000,795
51199,63,43.750000,70.000000,358.225799,103.493070,0.003743,6.975000,805
51599,61,38.290001,70.000000,340.017479,111.416118,0.003637,6.760000,815
51999,66,42.165001,70.000000,338.988092,101.200797,0.003609,6.860000,825
52399,64,36.505001,70.000000,338.311872,108.526008,0.003593,6.690000,835
52799,55,40.724998,70.000000,325.870797,111.752052,0.003484,6.440000,845
53199,62,42.209999,70.000000,359.654414,118.275506,0.003862,7.585000,855
53599,57,36.480000,70.000000,336.522553,111.390474,0.003612,7.130000,865
53999,54,35.709999,70.000000,341.544182,99.777898,0.003685,7.355000,875
54399,57,37.759998,70.000000,331.758744,106.684429,0.003573,6.770000,885
54799,62,44.040001,70.000000,331.502448,106.642313,0.003594,6.855000,895
55199,51,32.705002,70.000000,333.777883,110.177252,0.003606,6.985000,905
55599,58,37.990002,70.000000,338.173923,113.247895,0.003683,7.170000,915
55999,56,30.475000,70.000000,335.046279,107.902500,0.003604,7.010000,925
56399,59,31.290001,70.000000,330.946194,114.708776,0.003592,6.925000,935
56799,57,34.880001,70.000000,327.183389,102.581131,0.003545,7.005000,945
57199,48,31.840000,70.000000,335.944565,98.388483,0.003603,7.140000,955
57599,63,37.259998,70.000000,359.334251,113.134497,0.003873,6.900000,965
57999,51,32.599998,70.000000,326.367665,111.113243,0.003555,6.650000,975
58399,58,38.235001,70.000000,336.360984,101.280467,0.003697,7.060000,985
58799,54,29.665001,70.000000,332.539279,110.646186,0.003639,7.070000,995
59199,54,33.770000,70.000000,324.972090,117.645305,0.003572,7.005000,1005
59599,48,24.740000,70.000000,333.182210,112.583369,0.003608,6.515000,1015
59999,48,29.240000,70.000000,311.749330,113.885337,0.003391,6.270000,1025
60399,62,39.660000,70.000000,355.989861,127.948252,0.003854,7.080000,1035
60799,48,27.889999,70.000000,323.307313,113.469809,0.003468,6.455000,1045
61199,54,28.020000,70.000000,321.581152,103.152854,0.003498,6.620000,1055
61599,43,19.715000,70.000000,315.318069,111.370166,0.003393,6.410000,1065
61999,57,28.334999,70.000000,328.509361,111.544064,0.003565,7.060000,1075
62399,44,24.719999,70.000000,315.054457,108.874893,0.003382,6.690000,1085
62799,51,28.605000,70.000000,331.127835,118.170335,0.003629,6.895000,1095
