#iteration,activeAgent,energyMean,costValue,walkGlobal,walkGlobalDeparture,AreaCovered,ReservoirSizeMean,RegrowDelayFoodItem
399,21,21.785000,38.180637,149.795511,26.441282,0.001800,2.485000,25
799,15,24.334999,39.489121,139.279826,29.756926,0.001710,2.570000,25
1199,25,37.580002,37.722524,148.899456,36.768493,0.001841,2.850000,25
1599,39,59.625000,45.191312,175.794156,44.055519,0.002116,3.495000,25
1999,38,39.340000,38.836476,193.360461,49.260421,0.002298,3.490000,25
2399,38,42.380001,46.580162,190.277478,54.576661,0.002324,3.760000,25
2799,34,37.119999,41.186464,211.421468,58.815519,0.002500,3.875000,25
3199,41,48.014999,46.468082,212.058340,62.725429,0.002569,4.075000,25
3599,42,43.720001,45.159813,226.006494,62.221487,0.002722,4.325000,25
3999,41,49.685001,49.848522,220.198385,61.495567,0.002561,4.190000,25
4399,46,51.915001,45.343804,218.872509,61.427907,0.002630,4.740000,25
4799,52,68.125000,53.944092,219.324360,62.701131,0.002576,4.520000,25
5199,58,61.820000,31.022092,227.044189,68.811060,0.002740,4.725000,25
5599,51,68.150002,57.215502,231.520660,67.322818,0.002756,4.755000,25
5999,59,69.440002,58.792923,249.464223,68.017892,0.002970,4.545000,25
6399,52,59.244999,50.985281,243.683333,63.880985,0.002891,4.540000,25
6799,58,64.839996,63.339590,256.041951,70.692994,0.002948,4.615000,25
7199,56,70.114998,57.874790,257.125254,72.365942,0.002930,4.510000,25
7599,62,88.059998,61.828603,276.059968,70.253914,0.003107,4.955000,25
7999,56,73.160004,61.136841,276.904625,79.774648,0.003153,5.645000,25
8399,71,76.389999,62.737707,286.293730,79.309589,0.003273,5.365000,25
8799,73,97.605003,64.083547,278.403878,78.695105,0.003131,5.020000,25
9199,78,100.699997,65.138050,288.310407,86.969156,0.003140,5.225000,25
9599,79,104.940002,68.623374,289.480172,76.058557,0.003248,5.515000,25
9999,83,104.349998,69.420121,300.613237,84.688178,0.003370,5.540000,25
10399,79,113.949997,66.544773,291.444041,81.315401,0.003269,5.035000,25
10799,85,110.695000,65.858917,291.889178,88.810525,0.003264,5.690000,25
11199,90,128.470001,69.511740,311.850114,94.861108,0.003530,6.315000,25
11599,88,128.725006,69.936980,309.084108,98.608587,0.003481,6.650000,25
11999,86,149.205002,75.226947,308.486922,89.799750,0.003483,5.480000,25
12399,104,168.410004,72.694970,342.169501,96.953302,0.003819,6.360000,25
12799,121,207.235001,77.159889,343.172431,96.998424,0.003829,6.470000,25
13199,121,210.410004,76.942728,334.190193,99.178178,0.003725,6.220000,25
13599,118,217.339996,77.727390,357.694167,105.856697,0.003917,6.580000,25
13999,118,225.729996,77.429754,355.301273,99.177506,0.003894,6.665000,25
14399,130,235.365005,79.640252,372.767819,98.290292,0.004112,7.140000,25
14799,126,240.660004,79.997274,353.012607,95.780569,0.003912,6.375000,25
15199,136,255.240005,80.846725,376.901905,100.381186,0.004133,7.155000,25
15599,133,250.095001,77.717526,367.041732,88.496318,0.004009,6.445000,25
15999,140,255.395004,76.522088,382.077584,104.361210,0.004198,7.270000,25
16399,129,251.440002,74.351087,359.831955,100.227618,0.003946,6.340000,25
16799,135,245.054993,74.392712,370.080468,89.635045,0.004056,6.460000,25
17199,138,256.279999,75.203571,372.890911,92.754876,0.004172,6.885000,25
17599,132,265.415009,75.899764,361.111908,98.957480,0.004105,7.180000,25
17999,125,250.645004,72.459908,372.300310,107.812472,0.004222,7.355000,25
18399,135,254.470001,73.044648,364.392105,95.595457,0.004172,7.360000,25
18799,131,250.199997,72.762787,361.778216,87.503342,0.004051,6.850000,25
19199,136,262.950012,73.357395,357.983355,97.080739,0.004033,7.200000,25
19599,141,267.035004,68.966954,370.351835,95.616455,0.004178,7.460000,25
19999,125,244.955002,63.796201,347.808102,99.626343,0.003930,7.055000,25
20399,125,223.470001,65.223805,364.558632,97.406212,0.004062,7.265000,35
20799,124,224.779999,67.531793,359.392533,96.529592,0.004032,6.945000,45
21199,130,216.744995,66.095113,373.795298,97.355185,0.004149,7.450000,55
21599,119,202.615005,63.939228,366.927960,99.105120,0.004048,6.880000,65
