#iteration,activeAgent,energyMean,costValue,walkGlobal,walkGlobalDeparture,AreaCovered,ReservoirSizeMean,RegrowDelayFoodItem
399,14,13.515000,31.613342,151.183582,33.822751,0.001802,2.700000,25
799,16,20.750000,36.042738,143.558967,34.854948,0.001798,3.005000,25
1199,12,15.760000,21.605409,142.620413,42.959166,0.001744,3.005000,25
1599,12,10.405000,21.514600,154.217313,43.515018,0.001866,3.105000,25
1999,24,26.070000,29.216972,169.276701,45.987350,0.002054,3.200000,25
2399,18,13.060000,26.798362,177.665070,45.310328,0.002156,3.470000,25
2799,14,16.405001,26.770041,161.005718,40.750355,0.001959,3.430000,25
3199,30,24.145000,35.461756,185.043157,45.616666,0.002222,3.575000,25
3599,31,38.325001,37.616997,169.849623,42.685607,0.002027,3.365000,25
3999,31,30.264999,30.716377,175.058325,51.881455,0.002154,4.140000,25
4399,26,35.325001,32.901657,174.291828,47.407281,0.002132,3.995000,25
4799,29,31.330000,32.355522,189.460420,58.396025,0.002380,3.930000,25
5199,29,29.320000,33.672072,190.713067,50.452465,0.002389,4.115000,25
5599,25,21.290001,31.674980,194.248705,58.466639,0.002384,4.060000,25
5999,29,32.529999,37.739223,194.461003,55.886802,0.002399,4.180000,25
6399,32,38.115002,42.503518,202.576919,64.529255,0.002503,4.490000,25
6799,40,46.255001,44.421163,216.278760,61.776281,0.002613,4.725000,25
7199,36,41.195000,41.395801,216.985079,59.582377,0.002664,4.475000,25
7599,38,41.889999,45.242706,222.026143,71.135405,0.002738,4.630000,25
7999,46,43.400002,52.702750,223.796040,70.209510,0.002746,4.930000,25
8399,43,56.634998,50.776792,219.727174,65.215186,0.002675,4.705000,25
8799,57,78.980003,56.705443,241.667320,66.998380,0.002912,5.345000,25
9199,49,65.355003,49.870319,234.677161,65.888714,0.002851,5.220000,25
9599,51,66.055000,54.327736,233.928464,66.567432,0.002783,5.060000,25
9999,56,74.650002,54.316748,251.486579,68.246659,0.002955,4.815000,25
10399,53,69.379997,53.963046,252.099535,75.212598,0.002979,4.765000,25
10799,69,86.970001,54.061283,269.968916,66.522374,0.003111,5.155000,25
11199,65,93.974998,58.726204,249.168276,67.190283,0.002902,4.815000,25
11599,63,81.625000,55.761840,271.030283,77.941010,0.003092,5.290000,25
11999,58,81.519997,48.021690,254.506506,74.079363,0.002950,5.440000,25
12399,61,75.760002,54.219701,265.413249,74.247370,0.003041,5.430000,25
12799,57,69.430000,57.680272,264.232363,71.792775,0.003099,5.290000,25
13199,49,65.510002,56.331344,254.591937,77.006826,0.002970,5.240000,25
13599,54,67.790001,49.079175,245.102499,78.649151,0.002903,5.265000,25
13999,53,63.715000,58.148662,259.417619,75.024995,0.003041,5.230000,25
14399,64,84.730003,60.246410,277.936330,77.286761,0.003211,5.465000,25
14799,65,94.764999,61.522359,291.879371,86.507164,0.003412,5.820000,25
15199,73,103.220001,62.677455,302.842379,75.582795,0.003460,5.645000,25
15599,76,111.745003,68.341233,300.012289,75.439113,0.003429,6.055000,25
15999,90,117.559998,65.567479,319.262796,86.741667,0.003702,6.400000,25
16399,86,108.019997,65.416387,310.763054,87.020856,0.003605,6.185000,25
16799,84,118.209999,65.013889,317.679854,88.497668,0.003593,6.230000,25
17199,81,122.800003,63.277670,312.487688,81.302383,0.003563,5.880000,25
17599,98,164.750000,67.387871,324.520433,95.117006,0.003724,6.610000,25
17999,107,183.440002,63.567276,327.286832,88.343562,0.003761,6.180000,25
18399,121,202.089996,67.987352,356.132601,100.956360,0.004030,7.005000,25
18799,101,190.895004,65.023515,333.641348,93.663617,0.003781,6.440000,25
19199,119,214.044998,68.951822,354.833340,103.869483,0.003975,6.675000,25
19599,111,212.785004,71.690756,360.652557,103.744483,0.004022,6.865000,25
19999,109,201.554993,67.916075,366.584902,100.163422,0.004105,6.775000,25
20399,122,193.154999,64.538314,381.694389,111.875203,0.004286,7.175000,35
20799,102,162.384995,61.965720,351.166192,101.368887,0.003915,6.905000,45
21199,113,155.274994,64.883167,369.384272,108.088132,0.004139,6.655000,55
21599,106,135.014999,63.978298,351.726018,101.773886,0.003907,6.760000,65
21999,97,129.914993,67.306899,353.887923,98.429521,0.003905,7.165000,75
22399,97,130.475006,63.991145,364.531223,97.026507,0.004000,6.575000,85
22799,96,127.470001,68.577974,373.226076,106.322259,0.004077,7.170000,95
23199,80,120.464996,65.091707,370.535008,101.596761,0.004000,7.350000,105
23599,93,123.440002,63.877945,380.715559,109.225028,0.004128,7.850000,115
23999,93,122.495003,65.416404,368.889030,109.756284,0.003959,7.485000,125
24399,89,112.434998,64.928143,371.072661,110.009575,0.003965,7.980000,135
24799,102,121.845001,65.436373,386.577350,113.865269,0.004180,7.980000,145
25199,90,117.334999,72.542905,364.318410,112.326204,0.003910,7.290000,155
25599,106,140.824997,72.855718,395.674439,122.646044,0.004238,7.830000,165
25999,98,127.404999,72.881197,394.973252,125.082619,0.004216,8.200000,175
26399,98,112.095001,72.028758,400.886386,122.391405,0.004307,8.175000,185
26799,76,93.555000,67.212237,371.062347,110.948534,0.003958,7.470000,195
27199,82,87.589996,69.999903,389.776314,129.500831,0.004153,8.145000,205
27599,86,89.260002,67.512165,395.628032,125.503898,0.004169,8.175000,215
27999,85,76.940002,70.773484,396.392644,138.457417,0.004173,8.915000,225
28399,76,81.055000,71.092790,392.936370,127.419115,0.004155,8.470000,235
28799,76,81.044998,70.446791,397.791460,133.548952,0.004189,9.065000,245
29199,76,78.370003,71.843120,396.315576,127.251833,0.004184,8.205000,255
29599,71,72.940002,71.104346,396.044937,119.630271,0.004164,8.265000,265
29999,70,64.690002,72.866188,392.313351,133.021592,0.004146,8.695000,275
30399,69,71.864998,68.739548,379.959509,126.992017,0.004018,8.085000,285
30799,79,81.349998,74.172385,398.293105,128.562695,0.004223,8.705000,295
31199,81,72.495003,71.363563,404.441939,134.531948,0.004307,8.960000,305
31599,72,64.004997,71.472124,392.608607,128.607800,0.004170,8.370000,315
31999,73,70.949997,71.728284,389.641184,123.739018,0.004154,8.475000,325
32399,66,58.639999,71.177232,398.998023,120.878466,0.004250,8.915000,335
32799,64,52.959999,69.425576,387.220782,123.250622,0.004118,8.440000,345
33199,67,60.320000,80.334110,382.647861,129.708032,0.004046,8.770000,355
33599,65,63.669998,67.633356,381.908260,128.235555,0.004047,8.015000,365
33999,77,64.294998,67.877077,410.494498,143.624287,0.004395,8.885000,375
34399,74,67.480003,71.961194,395.914521,118.213761,0.004224,8.585000,385
34799,77,73.220001,71.933857,385.797810,120.674622,0.004092,8.185000,395
35199,75,60.799999,69.653975,389.914386,113.012065,0.004089,7.700000,400
35599,74,53.514999,72.050456,403.693086,116.412029,0.004251,7.680000,400
35999,69,64.650002,74.253571,380.362900,123.931973,0.004008,7.780000,400
36399,79,60.705002,72.423250,401.607985,120.593514,0.004225,8.215000,400
36799,64,61.314999,72.704585,384.155643,118.009653,0.004050,7.670000,400
37199,78,71.224998,70.962472,397.580451,123.863098,0.004179,8.190000,400
37599,72,49.230000,66.948401,384.388740,122.205813,0.004050,7.780000,400
37999,66,59.575001,70.861883,380.996586,106.063251,0.003986,7.330000,400
38399,75,61.910000,70.146763,402.189995,116.018457,0.004212,8.505000,400
38799,71,58.669998,71.978739,398.234682,114.217284,0.004170,7.920000,400
39199,69,53.240002,69.419790,395.206469,115.165694,0.004144,8.285000,400
39599,70,53.145000,67.644249,396.068678,119.458051,0.004162,8.140000,400
39999,69,65.324997,67.101404,385.783414,115.114150,0.004042,7.965000,400
40399,77,64.169998,67.512339,401.725344,124.551028,0.004213,8.830000,400
40799,86,71.709999,66.386275,404.911377,133.823045,0.004277,8.780000,400
41199,72,71.165001,66.006241,388.109906,119.760069,0.004099,8.085000,400
41599,78,76.425003,67.193470,386.117094,121.375219,0.004089,8.535000,400
