#iteration,activeAgent,energyMean,costValue,walkGlobal,walkGlobalDeparture,AreaCovered,ReservoirSizeMean,RegrowDelayFoodItem
7999,115,162.714996,67.100175,281.588888,48.926266,0.003075,3.385000,25
15999,91,122.824997,67.576725,243.094834,48.878185,0.002771,3.835000,25
23999,75,65.705002,68.123969,216.825285,99.116855,0.003018,5.010000,25
31999,101,161.675003,67.396415,263.316084,48.535442,0.003135,3.475000,25
39999,100,171.029999,58.150745,216.062732,38.255891,0.002608,2.875000,25
47999,70,92.339996,61.720990,222.764739,41.571590,0.002551,3.115000,25
55999,66,96.639999,61.883097,238.286119,19.261382,0.001755,3.215000,25
63999,86,148.925003,60.314549,236.674542,21.418255,0.002158,3.535000,25
71999,93,183.639999,84.431063,206.156408,52.021451,0.002492,5.960000,25
79999,53,118.540001,84.930601,125.971051,24.619204,0.001559,9.790000,25
87999,47,89.144997,83.818461,120.615521,32.623792,0.001466,8.700000,25
95999,41,74.565002,84.805847,89.148024,16.936142,0.001153,7.505000,25
103999,58,78.925003,56.590345,128.821867,22.001675,0.001722,8.720000,25
111999,75,117.320000,56.952540,131.564629,22.435169,0.001801,4.275000,25
119999,69,90.125000,52.962815,137.350143,19.901581,0.001692,3.230000,25
127999,105,179.384995,53.959819,212.953819,18.547931,0.002047,3.370000,25
135999,116,173.619995,57.545124,213.984879,18.152908,0.002110,3.035000,25
143999,66,69.745003,47.478502,187.713781,19.963840,0.002120,3.575000,25
151999,45,47.310001,49.178665,176.427530,19.782760,0.002033,4.040000,25
159999,6,3.995000,35.974123,141.193123,23.308221,0.001823,3.890000,25
167999,14,15.535000,77.797013,208.780429,13.395110,0.001553,3.340000,25
175999,74,137.164993,73.849305,244.660898,14.545316,0.001978,3.570000,25
183999,123,216.434998,68.425719,346.865920,11.932213,0.002163,3.215000,25
191999,152,253.964996,59.342978,331.838805,20.822249,0.003084,3.385000,25
199999,149,275.554993,69.571332,311.645495,16.983250,0.002713,2.375000,25
207999,150,318.529999,78.273227,333.150231,20.119563,0.002926,2.465000,25
215999,118,297.315002,87.555695,270.492672,13.747131,0.002514,2.050000,25
223999,127,268.760010,70.864140,335.442272,19.306694,0.002760,2.945000,25
231999,171,358.545013,78.162291,394.914043,18.575267,0.003430,2.395000,25
239999,153,310.484985,65.729762,362.832128,18.558390,0.003299,2.620000,25
247999,141,332.154999,77.134053,340.547529,18.789149,0.002894,1.910000,25
255999,169,367.820007,88.631399,335.953120,19.486778,0.003408,2.600000,25
263999,168,376.470001,79.358225,299.609387,22.160827,0.003333,2.985000,25
271999,108,129.490005,76.859356,271.883990,36.975341,0.003187,3.905000,25
279999,92,124.504997,60.137802,156.207007,21.262809,0.002020,2.905000,25
287999,116,139.110001,61.465265,186.914953,17.125660,0.002237,2.725000,25
295999,73,60.740002,36.064774,180.332508,13.530303,0.001779,1.730000,25
303999,95,78.555000,31.807884,210.870150,12.985356,0.002249,1.885000,25
311999,100,156.729996,53.201755,271.904818,23.883652,0.002671,2.765000,25
319999,97,163.964996,47.943427,268.828568,18.486126,0.002435,3.550000,25
327999,101,136.399994,41.086934,246.527251,14.504989,0.002464,2.335000,25
335999,106,197.720001,63.640215,296.241136,18.364539,0.002769,2.860000,25
