#iteration,activeAgent,energyMean,costValue,walkGlobal,walkGlobalDeparture,AreaCovered,ReservoirSizeMean,RegrowDelayFoodItem
7999,46,89.639999,87.575520,244.584680,9.256513,0.001550,1.710000,25
15999,30,47.224998,75.861484,229.634299,6.683541,0.001115,1.260000,25
23999,72,127.135002,72.842412,280.205001,9.454350,0.001816,1.535000,25
31999,101,199.800003,75.222775,264.434541,11.212592,0.001901,1.555000,25
39999,143,304.975006,76.739122,371.620502,18.891473,0.003098,2.135000,25
47999,143,282.105011,71.175321,311.941466,31.591458,0.003144,2.855000,25
55999,150,298.065002,83.099100,278.494528,54.108896,0.003218,4.370000,25
63999,165,327.549988,84.684369,361.083377,99.295274,0.004004,7.380000,25
71999,147,229.050003,86.399727,330.977503,113.853827,0.003696,6.905000,25
79999,186,343.095001,88.443736,380.203591,128.493487,0.004348,8.055000,25
87999,167,310.769989,77.985526,315.618309,89.868023,0.003681,5.485000,25
95999,164,324.894989,72.554987,339.297560,109.225385,0.003878,6.200000,25
103999,171,348.929993,74.741061,347.905447,108.176104,0.004001,6.105000,25
111999,152,245.384995,76.049678,258.070317,114.457912,0.003590,6.010000,25
119999,124,179.604996,69.367025,209.498766,99.318554,0.003013,4.505000,25
127999,86,124.309998,67.744646,139.546873,66.870968,0.002097,3.905000,25
135999,65,82.959999,61.968369,141.770436,40.231264,0.002042,4.055000,25
143999,88,161.559998,75.548715,168.441757,67.158097,0.002297,4.460000,25
151999,78,148.145004,69.233926,187.283511,55.865687,0.002341,4.415000,25
159999,64,133.095001,66.558284,119.183525,24.747230,0.001612,2.795000,25
167999,64,118.180000,84.568159,81.591825,14.422953,0.001045,2.985000,25
175999,122,274.859985,70.542200,200.332716,25.777720,0.002343,3.195000,25
183999,124,316.239990,77.665414,182.903740,20.935888,0.002180,2.910000,25
191999,141,306.144989,75.063089,231.744407,42.704566,0.002970,3.905000,25
199999,148,373.450012,83.896988,230.256428,27.160631,0.002819,3.190000,25
207999,177,451.519989,87.647476,286.619650,37.199859,0.003432,3.750000,25
215999,198,554.465027,89.144191,326.087938,41.997284,0.003931,4.935000,25
223999,196,437.309998,83.045402,313.896753,66.306046,0.004247,5.790000,25
231999,185,380.855011,77.955387,318.090995,87.196981,0.004225,7.380000,25
239999,174,360.100006,84.498096,261.588747,79.531686,0.003902,5.740000,25
247999,180,327.635010,87.089755,241.084477,59.535052,0.003786,4.735000,25
255999,171,334.459991,84.862830,318.465612,58.509885,0.004085,4.620000,25
263999,175,378.609985,87.354779,308.260162,59.650843,0.004034,5.280000,25
271999,171,327.984985,76.448166,279.677346,52.421387,0.003946,5.325000,25
279999,122,153.195007,68.769035,234.110037,90.081964,0.003546,5.810000,25
287999,170,257.399994,57.731946,219.157480,33.907839,0.003162,3.560000,25
295999,177,279.684998,63.182993,191.698074,24.919308,0.002690,2.735000,25
303999,91,116.095001,61.674185,271.615053,101.806313,0.003736,6.465000,25
311999,91,88.370003,62.912233,237.218924,102.342556,0.003374,6.250000,25
319999,43,43.375000,72.147923,251.263812,61.815145,0.003133,4.865000,25
327999,145,283.750000,72.154647,247.038930,49.949675,0.003191,3.665000,25
335999,150,319.290009,68.639900,260.090407,38.544711,0.003257,3.495000,25
343999,161,280.880005,68.893774,291.204663,71.793703,0.003833,6.140000,25
351999,181,392.410004,89.282382,210.112178,42.772504,0.002977,5.085000,25
359999,185,436.190002,94.162121,255.050984,56.876191,0.003252,6.020000,25
367999,189,485.260010,93.771561,298.872697,69.636095,0.003562,6.055000,25
375999,194,514.625000,94.241544,328.822763,81.738584,0.003967,7.545000,25
383999,188,441.239990,93.145495,266.468490,47.219206,0.003768,4.165000,25
391999,156,282.584991,90.772115,170.608513,48.128566,0.002586,5.230000,25
399999,180,476.750000,96.405492,210.647571,57.494861,0.003020,4.750000,25
407999,189,540.594971,96.366772,350.769464,104.564572,0.004131,7.175000,25
415999,199,669.275024,96.028484,389.562100,66.927824,0.004410,6.730000,25
423999,199,583.575012,94.531026,421.600885,73.841759,0.004536,7.080000,25
431999,185,496.739990,93.932101,352.883709,135.313550,0.004066,8.335000,25
439999,184,460.424988,90.852886,318.559170,137.143468,0.003876,7.555000,25
447999,174,309.635010,79.265733,329.109354,141.804141,0.003742,7.915000,25
455999,188,425.464996,82.613295,357.755454,146.566701,0.004216,8.765000,25
463999,152,315.725006,74.892653,238.229672,22.881662,0.002851,2.860000,25
471999,176,378.010010,70.232718,246.379467,25.196841,0.003038,3.170000,25
479999,143,242.699997,74.548234,249.521792,78.766261,0.003547,5.165000,25
487999,176,309.380005,82.373463,159.589352,29.927803,0.002402,3.120000,25
495999,188,466.809998,84.605730,326.220746,54.909223,0.003948,3.980000,25
503999,194,559.780029,91.310270,302.497702,57.616854,0.003933,5.535000,25
511999,193,491.285004,84.780674,299.375010,67.518925,0.003734,5.375000,25
519999,185,467.394989,92.925400,203.127831,75.376696,0.003039,4.935000,25
527999,196,595.280029,91.453678,296.293287,37.376816,0.003625,3.865000,25
535999,199,636.734985,88.595253,329.627463,43.505079,0.003945,4.420000,25
543999,199,655.755005,93.892554,356.226023,29.579155,0.003992,3.420000,25
551999,198,631.020020,91.527418,404.646443,44.495315,0.004275,4.260000,25
559999,200,688.155029,94.999539,425.704907,31.688674,0.004265,3.770000,25
567999,200,678.929993,93.311898,385.727371,20.422599,0.003824,2.790000,25
575999,199,656.659973,93.292135,414.774794,25.062871,0.004099,3.665000,25
583999,197,599.585022,96.765089,399.038007,19.122988,0.003832,2.815000,25
591999,193,542.789978,96.482660,383.780865,31.052289,0.004128,4.530000,25
