#iteration,activeAgent,energyMean,costValue,walkGlobal,walkGlobalDeparture,AreaCovered,ReservoirSizeMean,RegrowDelayFoodItem
7999,67,97.540001,81.024784,166.431869,22.424631,0.002025,2.120000,25
15999,140,366.005005,80.652032,265.027980,13.789933,0.002178,1.800000,25
23999,139,345.140015,81.761090,212.761880,14.477961,0.002367,1.735000,25
31999,135,328.329987,76.155784,198.816120,16.956797,0.002368,1.560000,25
39999,134,318.149994,63.683360,209.165505,14.660051,0.002309,1.760000,25
47999,136,326.334991,70.108134,247.922131,14.858594,0.002417,1.970000,25
55999,126,259.095001,60.573747,251.014034,16.887581,0.002335,1.770000,25
63999,128,362.325012,75.894148,262.171105,13.750810,0.002151,1.675000,25
71999,151,369.755005,60.118073,236.168905,15.486568,0.002460,1.660000,25
79999,190,526.465027,69.709031,223.081414,12.335546,0.002392,1.685000,25
87999,190,582.804993,79.174495,280.750650,15.328664,0.002724,1.900000,25
95999,198,570.309998,81.219803,128.383337,7.481087,0.001607,1.655000,25
103999,199,595.859985,81.085639,149.060850,7.500562,0.001681,1.560000,25
111999,198,566.919983,71.407449,152.185107,6.219651,0.001520,1.500000,25
119999,193,586.669983,70.620383,254.159795,6.498508,0.001939,1.490000,25
127999,191,480.200012,54.611320,277.023436,10.767197,0.002202,1.580000,25
135999,189,384.230011,44.141070,284.028465,7.372436,0.001937,1.545000,25
143999,186,487.565002,59.705897,262.000327,7.725395,0.001916,1.370000,25
151999,188,419.429993,61.032450,246.717770,7.775068,0.001575,1.360000,25
159999,186,462.244995,68.243518,260.225178,7.881954,0.001662,1.455000,25
167999,190,402.869995,60.908101,111.057351,7.065972,0.001184,1.310000,25
175999,193,413.834991,62.807522,233.709864,7.373541,0.001743,1.335000,25
183999,191,351.700012,46.962987,293.077203,6.703760,0.001823,1.305000,25
191999,195,401.920013,52.234171,201.491380,5.985755,0.001492,1.270000,25
199999,195,393.500000,60.151608,149.684559,6.039416,0.001158,1.165000,25
207999,186,352.464996,62.411264,144.797355,8.137980,0.001434,1.430000,25
215999,189,393.605011,61.368408,116.689349,6.745847,0.001263,1.360000,25
223999,196,492.089996,70.659120,157.125975,8.288584,0.001734,1.550000,25
231999,196,495.660004,76.573709,179.113476,7.413675,0.001777,1.490000,25
239999,197,487.149994,70.876920,218.519312,7.931592,0.002069,1.555000,25
247999,197,560.049988,76.218040,140.365837,8.133273,0.001644,1.545000,25
255999,196,514.570007,83.326302,121.953296,9.586786,0.001485,1.575000,25
263999,190,497.420013,80.052292,129.909485,11.977819,0.001605,1.540000,25
271999,191,475.915009,70.595793,140.079035,10.824578,0.001743,1.720000,25
279999,192,441.725006,70.541923,161.597930,18.344133,0.002219,2.470000,25
287999,165,278.329987,67.917055,166.061949,26.772727,0.002429,3.530000,25
295999,129,150.639999,61.829707,206.299994,41.567114,0.002880,4.060000,25
303999,58,31.745001,47.983496,164.732921,69.453385,0.002343,5.000000,25
311999,63,53.840000,50.605448,148.036158,40.068260,0.002227,3.185000,25
319999,69,42.480000,46.942000,182.919408,71.267269,0.002851,5.075000,25
327999,157,222.710007,63.091376,253.136118,27.537466,0.003237,2.865000,25
335999,175,268.540009,66.573822,184.314902,15.179527,0.002228,2.300000,25
343999,181,351.799988,73.009659,249.870339,15.972711,0.002928,2.340000,25
351999,177,337.329987,68.523857,243.686094,13.792237,0.002593,2.485000,25
359999,172,348.170013,72.124531,273.777657,15.890013,0.002843,2.290000,25
367999,186,310.855011,68.163382,264.561806,16.261427,0.003091,2.595000,25
375999,170,302.940002,74.331859,303.615612,21.250619,0.003164,2.775000,25
383999,181,385.945007,79.115765,379.222685,19.518537,0.003688,2.970000,25
391999,166,298.420013,73.403903,315.789740,20.461158,0.003114,2.645000,25
399999,172,249.274994,57.481306,308.468956,14.888532,0.002906,2.290000,25
407999,183,396.214996,70.616829,377.981402,12.931664,0.002970,2.240000,25
415999,170,342.484985,77.346329,310.329833,17.425167,0.002836,2.310000,25
423999,95,86.074997,59.726801,327.221430,21.997897,0.003207,2.385000,25
431999,143,167.195007,59.629862,341.562618,20.489526,0.003171,2.705000,25
439999,177,281.820007,74.235397,284.051272,12.666829,0.002745,2.210000,25
447999,157,229.725006,63.307585,257.969638,12.745417,0.002446,1.890000,25
455999,146,316.204987,82.963572,265.800319,12.943659,0.002320,2.210000,25
463999,139,325.945007,87.859109,361.407080,10.863320,0.002292,2.230000,25
471999,121,210.619995,77.905875,285.627233,13.191838,0.002452,2.565000,25
479999,105,176.000000,76.012479,221.769367,9.625985,0.001857,2.465000,25
487999,133,227.610001,72.278632,345.489790,12.534166,0.002588,2.650000,25
495999,151,276.524994,76.234364,350.391560,22.329416,0.003322,3.350000,25
503999,154,251.809998,84.750139,390.111950,98.054435,0.004332,8.660000,25
511999,161,345.644989,92.849044,362.374446,142.278756,0.003909,9.030000,25
519999,157,332.739990,90.157399,361.626071,122.769693,0.003975,7.840000,25
527999,151,344.024994,91.660179,367.618537,93.665096,0.004018,6.920000,25
535999,179,402.174988,91.302571,418.453279,122.579663,0.004449,8.395000,25
