#iteration,activeAgent,energyMean,costValue,walkGlobal,walkGlobalDeparture,AreaCovered,ReservoirSizeMean,RegrowDelayFoodItem
399,49,49.700001,70.000000,179.071240,32.330463,0.002107,2.825000,25
799,64,83.339996,70.000000,185.955216,40.096494,0.002220,3.500000,25
1199,76,96.260002,70.000000,208.088043,51.767242,0.002420,4.250000,25
1599,72,102.065002,70.000000,218.684805,53.652145,0.002600,4.750000,25
1999,84,120.474998,70.000000,240.164674,52.708759,0.002781,4.860000,25
2399,96,114.050003,70.000000,250.287017,59.805486,0.002918,4.930000,25
2799,87,99.625000,70.000000,229.247351,63.213840,0.002748,4.500000,25
3199,73,96.290001,70.000000,230.846265,72.216858,0.002807,4.420000,25
3599,88,128.440002,70.000000,239.307789,67.343656,0.002800,4.555000,25
3999,98,153.539993,70.000000,267.537713,79.131984,0.003150,5.820000,25
4399,116,170.514999,70.000000,289.576387,83.074152,0.003378,5.795000,25
4799,107,184.839996,70.000000,281.878362,73.309755,0.003210,5.690000,25
5199,125,202.744995,70.000000,311.311822,88.434101,0.003552,6.325000,25
5599,118,189.065002,70.000000,285.808404,76.868055,0.003308,5.535000,25
5999,123,206.000000,70.000000,298.315058,79.756636,0.003405,5.580000,25
6399,118,199.649994,70.000000,286.986848,87.225380,0.003330,5.820000,25
6799,128,211.585007,70.000000,309.827315,83.117951,0.003585,6.020000,25
7199,126,223.740005,70.000000,310.331220,81.520944,0.003556,5.950000,25
7599,129,225.240005,70.000000,320.242676,82.454030,0.003649,6.255000,25
7999,123,230.279999,70.000000,321.098653,86.959999,0.003647,5.350000,25
8399,130,214.985001,70.000000,326.745984,84.898886,0.003701,5.990000,25
8799,125,196.895004,70.000000,316.656396,93.601113,0.003592,6.140000,25
9199,111,182.354996,70.000000,291.612966,81.106335,0.003332,5.810000,25
9599,111,197.214996,70.000000,297.667822,79.014325,0.003393,5.880000,25
9999,113,180.065002,70.000000,303.498691,83.315609,0.003489,6.155000,25
10399,107,165.654999,70.000000,288.914446,80.665669,0.003332,5.705000,25
10799,119,180.785004,70.000000,294.179464,83.327774,0.003379,6.005000,25
11199,112,180.830002,70.000000,302.670942,81.254061,0.003454,5.175000,25
11599,119,180.470001,70.000000,307.841072,87.699770,0.003492,5.800000,25
