#iteration,activeAgent,energyMean,costValue,walkGlobal,walkGlobalDeparture,AreaCovered,ReservoirSizeMean,RegrowDelayFoodItem
7999,150,256.410004,91.107722,156.005246,38.668032,0.002753,3.290000,25
15999,190,400.410004,86.918835,235.590410,40.725300,0.003763,3.725000,25
23999,168,348.125000,85.368730,230.821389,64.189020,0.003603,4.450000,35
31999,171,325.980011,89.953433,209.035420,47.936072,0.003399,3.840000,45
39999,186,374.255005,92.383909,320.218386,128.871516,0.004599,7.390000,55
47999,186,295.304993,94.390279,389.194068,69.871904,0.005199,6.300000,65
55999,186,317.095001,95.540089,384.508810,87.607125,0.005161,7.365000,75
63999,187,319.019989,96.282889,393.326338,48.998095,0.004976,4.550000,85
71999,179,300.575012,94.044831,373.404149,42.743862,0.004764,3.880000,95
79999,190,297.375000,84.573596,323.548091,32.400342,0.004444,3.330000,100
87999,183,338.640015,80.675770,332.074363,106.074834,0.004964,7.230000,100
95999,187,327.695007,80.182451,360.058033,50.391257,0.004744,4.485000,100
103999,195,384.829987,79.842863,393.340603,62.661633,0.005013,5.445000,100
111999,184,362.605011,88.231142,408.400532,103.108349,0.005049,7.380000,100
119999,191,309.355011,72.727774,405.054012,92.903540,0.004985,7.565000,100
127999,176,293.845001,78.201677,370.596241,71.257591,0.004918,5.945000,100
135999,181,298.045013,80.723298,382.859420,127.692526,0.005018,8.460000,100
143999,175,247.169998,77.211733,295.292257,75.261937,0.004635,6.045000,100
151999,153,209.604996,83.347165,306.946541,57.384016,0.004460,4.740000,100
159999,102,79.574997,61.808248,329.373615,49.101993,0.004214,4.525000,100
167999,149,158.255005,64.810705,323.941128,102.148643,0.004619,8.250000,100
175999,159,160.149994,57.549903,373.458940,82.505022,0.004627,6.960000,100
183999,173,196.660004,61.324342,402.993132,88.598387,0.004706,7.710000,100
191999,149,172.839996,75.914155,386.772871,55.709678,0.004509,4.795000,100
199999,191,321.239990,76.452286,399.346818,91.521396,0.004991,7.855000,100
