#iteration,activeAgent,energyMean,costValue,walkGlobal,walkGlobalDeparture,AreaCovered,ReservoirSizeMean,RegrowDelayFoodItem
399,12,12.370000,30.617811,150.733745,34.056052,0.001805,2.535000,25
799,17,19.900000,36.887654,140.896868,36.773657,0.001765,3.130000,25
1199,26,30.875000,44.647135,150.672775,38.291695,0.001956,3.375000,25
1599,24,24.250000,42.029095,157.929634,42.377722,0.001966,3.455000,25
1999,27,38.345001,46.889163,169.407047,45.986275,0.002101,3.470000,25
2399,24,25.920000,36.026062,165.492454,50.568375,0.002059,3.625000,25
2799,19,29.840000,38.749002,163.719405,48.358155,0.002004,3.495000,25
3199,32,41.529999,45.384990,193.141645,51.915573,0.002311,3.605000,25
3599,42,76.070000,68.509767,202.887453,52.270375,0.002419,4.410000,25
3999,45,71.165001,45.972414,210.871972,62.676870,0.002482,4.220000,25
4399,44,58.119999,45.967154,215.802498,60.393752,0.002513,4.140000,25
4799,35,44.150002,41.891434,212.030535,59.414464,0.002474,4.225000,25
5199,39,48.619999,44.406417,217.005723,58.118566,0.002502,3.975000,25
5599,37,45.439999,47.640493,222.469712,60.800900,0.002572,4.210000,25
5999,40,47.189999,45.970882,228.959957,69.540374,0.002662,4.390000,25
6399,40,50.974998,46.962125,242.045008,72.840014,0.002780,4.745000,25
6799,42,49.105000,43.058258,239.358584,66.960562,0.002764,4.700000,25
7199,30,32.650002,34.561661,234.336240,72.598850,0.002668,4.070000,25
7599,34,38.715000,38.241894,233.944629,74.562679,0.002736,4.545000,25
7999,32,30.825001,37.016303,223.174773,73.588313,0.002546,4.795000,25
8399,33,35.540001,40.512212,223.921617,73.321859,0.002578,5.010000,25
8799,44,53.730000,47.870147,224.379707,79.650741,0.002671,4.930000,25
9199,41,40.494999,36.956312,221.397830,69.701145,0.002591,4.285000,25
9599,42,42.924999,43.836226,225.235977,73.845323,0.002610,4.230000,25
9999,41,43.535000,39.414421,228.673492,66.969447,0.002651,4.365000,25
10399,43,47.794998,48.593414,235.918241,61.730522,0.002733,4.955000,25
10799,48,41.820000,45.862552,234.406003,74.421305,0.002745,4.700000,25
11199,37,42.389999,48.885993,233.888628,77.739356,0.002789,4.670000,25
11599,39,49.314999,50.705540,255.361881,71.327964,0.003007,4.980000,25
11999,45,43.299999,49.651531,247.862966,70.693254,0.002932,5.050000,25
12399,39,44.465000,53.331186,230.139884,68.796427,0.002673,4.505000,25
12799,42,36.790001,46.939101,229.030618,76.158001,0.002721,5.720000,25
13199,29,29.264999,26.784912,220.169473,71.519024,0.002613,4.885000,25
13599,29,25.400000,46.688384,257.192742,78.308620,0.003033,5.745000,25
13999,34,22.995001,47.287565,247.091794,78.644418,0.002953,5.725000,25
14399,32,26.645000,44.845870,241.876852,67.958652,0.002762,4.700000,25
14799,35,36.174999,48.800964,255.336808,74.624491,0.002920,4.910000,25
15199,37,51.410000,50.715739,256.703130,78.679055,0.002911,5.045000,25
15599,49,59.095001,48.785771,274.330794,84.482450,0.003136,5.565000,25
15999,59,72.110001,53.178586,291.776840,93.620046,0.003358,5.790000,25
16399,59,62.805000,52.430823,281.398426,76.009027,0.003194,5.695000,25
16799,50,62.205002,53.681485,261.394623,75.958380,0.002964,5.225000,25
17199,60,81.900002,60.880036,270.324550,85.900943,0.003088,5.590000,25
17599,65,81.169998,56.052003,287.651267,87.569284,0.003238,5.775000,25
17999,84,114.834999,61.133755,304.641498,83.168157,0.003463,5.740000,25
