#iteration,activeAgent,energyMean,costValue,walkGlobal,walkGlobalDeparture,AreaCovered,ReservoirSizeMean,RegrowDelayFoodItem
7999,170,292.274994,100.000000,353.864921,61.872251,0.004770,5.175000,25
15999,187,451.054993,100.000000,338.544479,39.204405,0.004103,4.270000,25
23999,182,369.940002,100.000000,312.242345,39.873331,0.004099,4.280000,35
31999,168,378.325012,100.000000,239.178243,32.354629,0.003281,3.315000,45
39999,186,425.760010,100.000000,269.486539,36.176358,0.003720,3.850000,55
47999,192,426.059998,100.000000,304.077951,26.946763,0.003670,2.715000,65
55999,173,253.809998,100.000000,211.162056,14.473833,0.002196,2.065000,75
63999,182,309.475006,100.000000,194.920799,28.775195,0.002504,2.820000,85
71999,184,325.450012,100.000000,251.531041,31.556754,0.003119,2.860000,95
79999,182,296.709991,100.000000,283.744215,26.826302,0.003174,2.575000,100
87999,186,346.084991,100.000000,298.846053,26.087838,0.003341,2.670000,100
95999,159,259.140015,100.000000,244.567459,30.907092,0.003032,2.975000,100
103999,160,216.610001,100.000000,316.243856,64.178719,0.003512,3.650000,100
111999,97,92.930000,100.000000,320.476604,22.813116,0.003058,3.060000,100
119999,139,184.595001,100.000000,366.897031,170.131054,0.004194,8.010000,100
127999,140,183.184998,100.000000,321.290677,143.687456,0.003757,6.515000,100
135999,127,218.164993,100.000000,296.822263,150.480535,0.003484,7.180000,100
143999,116,159.320007,100.000000,268.568705,131.131915,0.003374,6.785000,100
151999,131,170.580002,100.000000,283.547128,85.925840,0.003330,5.565000,100
159999,119,183.514999,100.000000,235.306353,90.487558,0.002843,5.170000,100
167999,83,84.055000,100.000000,219.936856,118.151646,0.002516,5.060000,100
175999,32,28.855000,100.000000,90.694581,73.281001,0.001169,7.450000,100
183999,141,197.255005,100.000000,267.775945,54.457229,0.003666,5.085000,100
191999,180,371.739990,100.000000,357.503243,86.090536,0.004421,5.980000,100
199999,179,321.220001,100.000000,308.058886,108.848196,0.003703,6.920000,100
207999,177,290.380005,100.000000,315.715133,82.811175,0.003612,5.365000,100
215999,170,237.330002,100.000000,368.360185,81.950450,0.004636,6.240000,100
223999,192,360.420013,100.000000,324.511800,142.317769,0.004502,7.610000,100
231999,183,293.630005,100.000000,293.059135,136.571538,0.004325,7.455000,100
239999,186,302.079987,100.000000,340.634933,149.502909,0.004667,8.200000,100
247999,179,401.220001,100.000000,354.122799,138.445408,0.004276,7.380000,100
