#iteration,activeAgent,energyMean,costValue,walkGlobal,walkGlobalDeparture,AreaCovered,ReservoirSizeMean,RegrowDelayFoodItem
399,16,16.709999,31.711117,153.785311,31.951243,0.001751,2.220000,25
799,16,22.850000,36.663323,145.700653,30.393278,0.001669,2.495000,25
1199,24,32.705002,38.826080,147.255850,35.527768,0.001738,2.530000,25
1599,36,39.424999,42.245972,151.030193,38.604021,0.001851,2.615000,25
1999,25,29.715000,43.936926,147.238815,41.594062,0.001835,3.055000,25
2399,22,21.879999,37.031487,149.370516,45.491648,0.001878,2.825000,25
2799,27,28.475000,47.206450,163.099785,44.779106,0.002083,3.330000,25
3199,25,28.160000,48.611067,168.153100,44.528007,0.002100,3.560000,25
3599,49,40.685001,53.128181,190.223463,63.865114,0.002355,3.865000,25
3999,42,46.950001,55.966757,195.096512,62.542751,0.002448,3.945000,25
4399,44,44.410000,54.429614,213.243963,62.706467,0.002639,4.055000,25
4799,54,56.200001,58.290653,226.200405,64.981431,0.002785,4.350000,25
5199,54,71.025002,57.241060,229.142265,66.745564,0.002746,4.495000,25
5599,55,78.535004,59.763286,232.891094,71.154544,0.002767,4.415000,25
5999,58,86.500000,60.295228,234.186182,74.938601,0.002798,4.840000,25
6399,64,76.644997,57.702287,236.671180,68.298923,0.002883,4.530000,25
6799,74,91.550003,70.323500,257.326910,70.789983,0.002995,4.780000,25
7199,62,86.084999,58.977911,251.619196,69.246145,0.002905,4.475000,25
7599,80,108.565002,58.939969,284.360144,73.002778,0.003337,5.150000,25
7999,78,112.779999,53.720492,270.844935,70.626550,0.003144,4.625000,25
8399,93,126.025002,58.457183,298.290251,74.995313,0.003403,5.130000,25
8799,79,118.385002,45.733366,285.041701,64.017164,0.003194,4.590000,25
9199,76,116.779999,58.997481,289.261438,69.707063,0.003178,5.105000,25
9599,81,119.980003,58.978388,289.907988,67.237460,0.003178,4.985000,25
9999,100,123.720001,59.204339,310.663621,83.659916,0.003478,5.955000,25
10399,72,101.279999,59.334915,279.994045,80.288222,0.003126,5.680000,25
10799,86,117.930000,61.755311,285.413719,80.708902,0.003155,5.190000,25
11199,85,110.720001,61.683699,301.070765,93.408905,0.003335,6.090000,25
11599,79,111.639999,63.294683,285.023207,74.906109,0.003156,5.275000,25
11999,78,113.330002,62.216639,278.060460,71.567277,0.003043,4.770000,25
12399,78,131.429993,61.190553,286.039068,72.252222,0.003178,5.165000,25
12799,91,122.660004,56.554456,295.695126,75.756256,0.003357,5.540000,25
13199,84,115.129997,60.122422,277.657566,80.014068,0.003149,5.430000,25
13599,85,106.305000,58.244362,280.233519,77.905456,0.003152,5.140000,25
13999,80,100.184998,58.620783,278.789231,78.951570,0.003129,5.060000,25
14399,80,107.019997,62.902062,280.462103,75.376056,0.003136,5.470000,25
14799,88,121.794998,61.873935,295.591433,88.100923,0.003333,5.885000,25
15199,98,146.255005,63.786792,307.658638,80.319776,0.003443,5.790000,25
15599,100,138.014999,63.790578,303.404350,80.955593,0.003482,5.800000,25
15999,97,155.464996,61.201914,301.603795,84.940415,0.003385,5.890000,25
16399,99,147.990005,62.640046,300.615263,84.379783,0.003387,5.720000,25
16799,95,150.649994,61.745808,310.196926,85.238403,0.003468,5.915000,25
17199,99,148.365005,63.311018,312.680647,96.333179,0.003500,6.475000,25
17599,97,135.044998,62.890277,314.033988,93.762023,0.003527,6.220000,25
17999,106,136.460007,63.167287,325.571660,100.640663,0.003650,6.380000,25
18399,100,149.850006,63.166410,328.594770,100.556586,0.003646,6.380000,25
18799,109,146.869995,58.068020,335.711802,90.188913,0.003728,6.070000,25
19199,96,128.285004,49.359967,311.952364,84.506908,0.003491,5.820000,25
19599,95,141.535004,60.833241,317.262027,87.658639,0.003545,6.235000,25
19999,110,158.729996,63.549036,341.816295,89.996881,0.003795,6.010000,25
20399,115,174.464996,62.389456,347.091585,91.016708,0.003811,6.510000,35
20799,101,165.720001,62.555426,318.907477,81.066195,0.003532,5.865000,45
21199,98,156.475006,64.111265,324.876388,86.746020,0.003549,5.430000,55
21599,105,150.020004,57.913963,325.422245,88.880930,0.003636,5.795000,65
21999,96,137.100006,62.081616,326.571030,86.456823,0.003571,6.110000,75
22399,89,120.660004,64.587819,307.174070,80.367143,0.003357,5.540000,85
22799,82,95.800003,58.074266,317.907187,95.116858,0.003517,5.610000,95
23199,80,91.144997,62.761242,304.718836,97.378587,0.003382,5.855000,105
23599,73,87.139999,60.175527,297.559536,88.089515,0.003283,5.850000,115
23999,76,85.849998,63.388423,311.065290,90.482434,0.003404,5.945000,125
24399,78,91.785004,63.430183,311.636002,82.314580,0.003396,5.785000,135
24799,77,89.154999,66.567892,311.416224,90.853331,0.003458,6.015000,145
25199,66,78.195000,68.335825,311.080086,90.167096,0.003438,5.620000,155
25599,77,84.669998,70.101219,318.345479,89.670672,0.003512,5.885000,165
25999,71,75.889999,67.895610,313.664821,85.724246,0.003468,5.855000,175
26399,67,66.040001,70.833653,322.062324,90.011255,0.003495,6.020000,185
