#iteration,activeAgent,energyMean,costValue,walkGlobal,walkGlobalDeparture,AreaCovered,ReservoirSizeMean,RegrowDelayFoodItem
7999,170,312.975006,100.000000,273.491781,40.510787,0.003591,3.435000,25
15999,183,349.190002,100.000000,255.396524,28.702973,0.003318,3.815000,25
23999,192,402.250000,100.000000,326.832759,38.660165,0.003812,4.355000,25
31999,192,479.744995,100.000000,365.065423,39.204925,0.004148,4.925000,25
39999,192,453.765015,100.000000,349.590324,37.440998,0.004012,4.040000,25
47999,191,439.994995,100.000000,397.849505,43.809372,0.004459,4.910000,25
55999,192,490.510010,100.000000,400.209867,56.383655,0.004667,5.950000,25
63999,192,512.659973,100.000000,430.879970,83.254733,0.004995,8.975000,25
71999,191,461.774994,100.000000,397.093861,83.947371,0.004742,7.515000,25
79999,176,300.269989,100.000000,306.170700,122.087338,0.004111,7.435000,25
87999,189,423.100006,100.000000,332.661778,99.849158,0.004024,7.445000,25
95999,188,352.204987,100.000000,379.823161,116.159366,0.004534,8.605000,25
103999,194,471.089996,100.000000,441.031007,106.601884,0.004863,8.150000,25
111999,193,439.174988,100.000000,420.434927,81.133912,0.004723,7.375000,25
119999,190,435.415009,100.000000,409.837030,81.667788,0.004782,7.755000,25
127999,178,269.904999,100.000000,345.825208,139.605958,0.004590,9.090000,25
135999,178,298.040009,100.000000,272.401146,109.451227,0.004063,7.550000,25
143999,153,165.320007,100.000000,183.967152,74.799269,0.003305,5.990000,25
151999,173,223.324997,100.000000,210.543960,65.177767,0.003496,5.060000,25
159999,136,126.010002,100.000000,153.320989,61.897227,0.002798,5.610000,25
167999,154,208.770004,100.000000,179.307323,66.235785,0.003192,6.565000,25
175999,147,237.229996,100.000000,188.517516,67.499470,0.003165,4.685000,25
183999,142,257.660004,100.000000,218.862784,67.332115,0.003254,4.825000,25
191999,178,312.470001,100.000000,277.685330,64.815417,0.003916,5.600000,25
199999,185,366.899994,100.000000,251.429129,79.673556,0.003923,5.500000,25
207999,190,310.809998,100.000000,235.920124,73.648611,0.003816,5.150000,25
215999,188,369.915009,100.000000,242.726250,83.619553,0.003982,6.500000,25
223999,192,376.885010,100.000000,244.364191,65.652172,0.003976,5.425000,25
231999,189,347.285004,100.000000,217.234929,64.431833,0.003863,5.370000,25
239999,165,218.824997,100.000000,163.951044,66.317540,0.003192,4.815000,25
247999,166,198.820007,100.000000,136.980845,53.498901,0.002658,3.205000,25
255999,194,421.144989,100.000000,214.966579,45.558282,0.003405,4.070000,25
263999,196,380.429993,100.000000,212.635178,65.363433,0.003512,4.620000,25
271999,192,343.154999,100.000000,195.390483,53.543596,0.003213,4.510000,25
279999,175,253.164993,100.000000,136.436232,33.702980,0.002456,3.110000,25
287999,158,179.039993,100.000000,116.310031,34.769615,0.002228,3.360000,25
