#iteration,activeAgent,energyMean,costValue,walkGlobal,walkGlobalDeparture,AreaCovered,ReservoirSizeMean,RegrowDelayFoodItem
7999,171,382.959991,100.000000,331.691073,43.378178,0.003800,3.770000,25
15999,184,387.510010,100.000000,297.713696,76.047766,0.003714,6.490000,25
23999,194,540.054993,100.000000,348.104729,122.369851,0.004185,8.205000,25
31999,194,545.085022,100.000000,352.974048,93.139701,0.004157,7.015000,25
39999,198,609.234985,100.000000,351.504684,97.780516,0.004244,7.055000,25
47999,198,564.375000,100.000000,322.789277,101.717831,0.003999,7.175000,25
55999,198,615.135010,100.000000,303.341229,100.743315,0.004089,7.255000,25
63999,199,658.835022,100.000000,366.685426,100.361485,0.004498,7.695000,25
71999,196,624.034973,100.000000,356.096350,95.853328,0.004628,7.255000,25
79999,197,607.710022,100.000000,378.146752,76.068682,0.004749,5.870000,25
87999,197,555.075012,100.000000,353.820830,109.227536,0.004789,6.960000,25
95999,198,574.179993,100.000000,293.140198,101.032519,0.004300,6.565000,25
103999,192,662.375000,100.000000,343.886269,51.205125,0.004265,4.610000,25
111999,199,683.039978,100.000000,367.643507,110.926989,0.004433,7.270000,25
119999,199,697.340027,100.000000,379.822097,85.556737,0.004493,6.935000,25
127999,192,457.054993,100.000000,379.654690,128.755590,0.004660,9.700000,25
135999,200,645.445007,100.000000,323.752286,52.209697,0.004125,4.505000,25
143999,193,431.010010,100.000000,204.537835,22.500051,0.002659,2.485000,25
151999,180,254.794998,100.000000,148.626658,21.531928,0.002169,2.060000,25
159999,182,331.649994,100.000000,139.720528,12.402703,0.001682,1.600000,25
167999,200,604.344971,100.000000,299.651282,64.075781,0.003969,5.325000,25
175999,197,606.065002,100.000000,381.084674,47.148007,0.004416,3.875000,25
183999,200,665.534973,100.000000,407.344971,60.872180,0.004593,4.580000,25
191999,197,627.674988,100.000000,386.451165,72.297093,0.004430,6.340000,25
199999,197,570.215027,100.000000,419.441725,90.813396,0.004724,7.550000,25
207999,199,655.044983,100.000000,375.401235,41.924060,0.004262,4.090000,25
215999,194,529.575012,100.000000,414.511384,58.468376,0.004476,4.920000,25
223999,200,644.474976,100.000000,411.906271,51.502143,0.004537,4.780000,25
231999,167,349.070007,100.000000,341.631924,129.040642,0.004113,8.230000,25
239999,187,293.575012,100.000000,331.522610,75.065073,0.004218,6.850000,25
247999,188,428.464996,100.000000,360.719813,60.326323,0.004370,5.120000,25
255999,196,510.839996,100.000000,330.003807,59.433720,0.004380,5.295000,25
263999,196,496.114990,100.000000,340.174113,85.980238,0.004592,6.670000,25
271999,190,491.529999,100.000000,352.024879,96.441762,0.004850,6.860000,25
279999,183,366.540009,100.000000,322.239879,96.223686,0.004732,6.625000,25
287999,161,236.119995,100.000000,337.986548,144.426109,0.004373,9.300000,25
295999,184,394.119995,100.000000,318.561662,137.092399,0.004961,7.020000,25
303999,191,332.820007,100.000000,451.819993,154.736296,0.005487,8.895000,25
311999,179,308.320007,100.000000,443.892850,194.598155,0.005157,7.065000,25
319999,155,143.274994,100.000000,391.125504,187.449024,0.004754,8.725000,25
327999,194,418.239990,100.000000,332.247668,123.682657,0.004333,6.080000,25
335999,185,271.924988,100.000000,307.409501,167.413604,0.004130,8.355000,25
343999,190,458.809998,100.000000,429.903702,134.924890,0.004853,8.960000,25
351999,191,521.625000,100.000000,418.565351,106.165742,0.004932,7.545000,25
359999,199,573.614990,100.000000,393.247542,128.552804,0.004730,9.425000,25
367999,198,581.070007,100.000000,371.993569,116.521377,0.004549,8.320000,25
375999,197,518.085022,100.000000,401.626623,132.745846,0.004825,8.845000,25
383999,198,570.140015,100.000000,378.770678,118.604465,0.004936,8.400000,25
391999,200,606.900024,100.000000,412.611941,106.927095,0.005081,7.820000,25
399999,200,513.849976,100.000000,443.066572,112.182149,0.005376,8.605000,25
407999,199,539.440002,100.000000,404.829500,127.435079,0.005372,8.575000,25
415999,198,579.150024,100.000000,407.105146,129.253306,0.005224,8.720000,25
423999,199,592.794983,100.000000,430.181468,125.487651,0.005253,9.000000,25
431999,200,560.770020,100.000000,425.498140,111.947009,0.005398,8.230000,25
439999,198,529.619995,100.000000,422.714236,119.847091,0.005198,8.675000,25
447999,195,379.345001,100.000000,403.304778,145.899718,0.005541,9.260000,25
455999,197,563.419983,100.000000,399.109322,87.945534,0.005083,7.335000,25
463999,198,565.500000,100.000000,399.646870,82.569664,0.005071,7.280000,25
471999,195,515.684998,100.000000,312.029235,65.512524,0.004620,5.580000,25
479999,194,454.084991,100.000000,277.560608,65.072010,0.004453,5.085000,25
487999,195,505.674988,100.000000,335.604550,65.761982,0.004823,5.260000,25
495999,198,489.589996,100.000000,276.046629,57.914483,0.004370,5.120000,25
503999,195,341.015015,100.000000,334.282586,115.905687,0.005034,7.890000,25
511999,195,372.470001,100.000000,314.356898,104.151340,0.004751,7.170000,25
519999,196,438.964996,100.000000,327.333717,70.332873,0.004521,5.795000,25
527999,194,390.045013,100.000000,304.517408,84.345573,0.004301,6.765000,25
535999,195,438.329987,100.000000,351.987291,78.690193,0.004507,6.800000,25
543999,196,505.545013,100.000000,334.425785,37.867421,0.004134,4.255000,25
551999,195,543.820007,100.000000,353.690935,41.392542,0.004260,4.700000,25
559999,188,425.505005,100.000000,298.659170,30.187735,0.003700,3.705000,25
567999,183,383.750000,100.000000,286.577096,34.469916,0.003604,4.005000,25
