#iteration,activeAgent,energyMean,costValue,walkGlobal,walkGlobalDeparture,AreaCovered,ReservoirSizeMean,RegrowDelayFoodItem
7999,183,372.605011,100.000000,406.474768,95.217453,0.004748,8.070000,25
15999,188,476.359985,100.000000,395.685306,140.258164,0.004762,9.365000,25
23999,189,481.154999,100.000000,414.840860,145.608597,0.004786,9.795000,35
31999,184,327.484985,100.000000,352.580197,107.661367,0.004529,8.295000,45
39999,191,386.325012,100.000000,380.371747,94.853138,0.004930,8.130000,55
47999,191,417.260010,100.000000,336.489866,90.458323,0.004276,7.920000,65
55999,192,381.440002,100.000000,322.417316,92.014644,0.004312,7.290000,75
63999,166,310.309998,100.000000,350.428874,112.193283,0.004399,6.400000,85
71999,192,447.144989,100.000000,424.177067,109.952168,0.004792,8.595000,95
79999,190,368.765015,100.000000,453.960447,85.268574,0.005147,6.960000,105
87999,190,367.144989,100.000000,394.526333,99.212807,0.004745,7.805000,115
95999,192,371.575012,100.000000,355.282707,126.829546,0.004639,8.170000,125
103999,189,388.545013,100.000000,452.301496,120.712410,0.005108,7.830000,135
111999,171,309.475006,100.000000,354.028220,131.197366,0.004388,6.895000,145
119999,120,199.505005,100.000000,249.103292,118.561615,0.002986,5.265000,155
127999,179,349.475006,100.000000,441.199218,186.945064,0.005167,9.535000,165
135999,171,221.024994,100.000000,411.303940,71.537761,0.004876,5.095000,175
143999,175,260.850006,100.000000,440.512568,100.395081,0.005208,7.225000,185
151999,177,301.790009,100.000000,415.124483,163.871382,0.004866,8.840000,195
159999,109,201.369995,100.000000,272.822650,141.065695,0.003216,6.850000,205
167999,162,218.735001,100.000000,377.756627,113.032658,0.004143,5.740000,215
175999,177,312.209991,100.000000,398.615982,155.314397,0.004729,7.665000,225
183999,170,209.259995,100.000000,336.603627,144.017743,0.004354,7.925000,235
191999,164,210.399994,100.000000,383.891072,107.322413,0.004591,8.570000,245
199999,146,163.604996,100.000000,306.691082,133.478274,0.003806,8.025000,255
207999,144,197.164993,100.000000,339.100308,136.482598,0.003902,8.370000,265
215999,133,154.759995,100.000000,383.004413,112.396617,0.004114,7.300000,275
223999,159,209.535004,100.000000,398.993166,100.107239,0.004395,7.910000,285
231999,144,180.619995,100.000000,438.055273,74.872654,0.004610,6.815000,295
239999,158,202.904999,100.000000,426.763192,156.906052,0.004768,11.070000,305
247999,163,186.505005,100.000000,424.364980,155.682149,0.004805,11.910000,315
255999,166,178.975006,100.000000,478.588333,134.729017,0.005160,10.655000,325
263999,149,147.470001,100.000000,407.170605,106.890462,0.004473,8.935000,335
271999,134,116.135002,100.000000,389.388571,99.820870,0.004259,8.980000,345
279999,117,96.785004,100.000000,375.955072,59.412646,0.003988,5.335000,355
287999,135,144.335007,100.000000,381.212981,82.102863,0.004093,6.680000,365
295999,131,93.654999,100.000000,396.632190,62.887293,0.004304,4.965000,375
303999,128,133.425003,100.000000,331.888208,125.227622,0.004014,8.540000,385
311999,120,125.724998,100.000000,312.655428,121.774769,0.003754,9.155000,395
319999,35,29.674999,100.000000,213.221988,65.859382,0.002469,5.770000,400
327999,92,121.915001,100.000000,279.992419,82.820365,0.003287,11.065000,400
335999,138,158.675003,100.000000,372.965317,129.972582,0.004245,10.785000,400
343999,161,146.035004,100.000000,408.210678,139.548766,0.004495,9.865000,400
351999,149,161.029999,100.000000,413.775020,148.419735,0.004436,11.660000,400
359999,114,145.975006,100.000000,343.423334,121.729945,0.003786,12.575000,400
367999,134,155.654999,100.000000,372.080164,136.626947,0.004075,11.385000,400
375999,146,164.240005,100.000000,371.723080,145.631574,0.004312,10.540000,400
383999,170,168.160004,100.000000,421.479742,104.025592,0.004887,8.415000,400
391999,159,156.695007,100.000000,327.720458,127.198924,0.004092,8.490000,400
399999,142,144.035004,100.000000,334.421318,111.713298,0.004180,8.510000,400
407999,155,99.440002,100.000000,341.980136,127.431624,0.004475,8.530000,400
415999,68,44.410000,100.000000,155.531610,45.877794,0.002519,4.135000,400
423999,100,71.495003,100.000000,194.724080,53.727789,0.002989,4.420000,400
431999,140,142.199997,100.000000,384.177646,147.940390,0.004518,10.200000,400
439999,144,134.160004,100.000000,467.168881,84.265820,0.004948,7.640000,400
447999,172,175.860001,100.000000,489.461132,90.048504,0.005319,7.710000,400
455999,139,145.695007,100.000000,472.608373,122.351455,0.005082,10.705000,400
463999,140,157.199997,100.000000,465.929988,161.262866,0.005039,10.960000,400
