#iteration,activeAgent,energyMean,costValue,walkGlobal,walkGlobalDeparture,AreaCovered,ReservoirSizeMean,RegrowDelayFoodItem
399,45,45.755001,70.000000,170.478643,30.666018,0.002043,2.985000,25
799,49,59.200001,70.000000,165.234487,34.274717,0.001992,3.070000,25
1199,55,74.529999,70.000000,170.340768,33.059087,0.002053,2.910000,25
1599,69,75.055000,70.000000,189.263984,43.242391,0.002338,3.430000,25
1999,79,89.820000,70.000000,207.155507,52.186126,0.002602,3.730000,25
2399,77,90.089996,70.000000,218.874882,49.353979,0.002724,3.595000,25
2799,74,104.644997,70.000000,211.306094,55.437548,0.002646,4.575000,25
3199,90,118.915001,70.000000,229.451013,65.246595,0.002865,4.995000,25
3599,75,105.584999,70.000000,217.184354,54.616665,0.002626,4.150000,25
3999,93,141.240005,70.000000,259.302285,64.072946,0.003058,4.815000,25
4399,94,151.664993,70.000000,278.342120,71.750231,0.003283,5.660000,25
4799,103,147.979996,70.000000,277.916496,71.603335,0.003226,5.410000,25
5199,111,179.514999,70.000000,281.468349,65.372616,0.003295,4.995000,25
5599,111,174.080002,70.000000,275.173746,73.358597,0.003273,5.435000,25
5999,111,166.904999,70.000000,282.867183,76.670329,0.003330,5.660000,25
6399,111,167.554993,70.000000,289.351002,76.982158,0.003362,5.545000,25
6799,109,176.550003,70.000000,291.180002,76.907396,0.003419,6.430000,25
7199,105,181.729996,70.000000,283.485915,72.754543,0.003245,5.515000,25
7599,115,178.014999,70.000000,303.581440,78.045431,0.003453,6.015000,25
7999,109,175.160004,70.000000,295.662390,84.209776,0.003388,5.900000,25
8399,121,196.824997,70.000000,315.078817,80.056535,0.003523,6.070000,25
8799,124,185.264999,70.000000,323.934438,89.681750,0.003638,5.665000,25
9199,121,193.130005,70.000000,328.350626,93.244891,0.003709,6.165000,25
9599,113,199.490005,70.000000,323.742340,79.004932,0.003583,5.570000,25
9999,119,194.485001,70.000000,317.864938,83.051963,0.003588,5.735000,25
10399,122,203.220001,70.000000,330.956291,87.638726,0.003748,5.930000,25
10799,120,203.675003,70.000000,325.638308,86.196418,0.003696,5.450000,25
11199,119,185.085007,70.000000,323.446424,90.598441,0.003713,5.660000,25
11599,112,174.160004,70.000000,324.516204,92.058502,0.003672,5.610000,25
11999,111,165.929993,70.000000,313.860896,85.834114,0.003553,5.315000,25
12399,102,141.625000,70.000000,312.156379,78.599091,0.003508,5.435000,25
12799,100,146.300003,70.000000,321.087935,89.880354,0.003619,5.910000,25
13199,107,150.125000,70.000000,319.145777,92.294497,0.003585,6.095000,25
13599,107,150.035004,70.000000,319.334648,94.448190,0.003607,5.625000,25
13999,108,149.304993,70.000000,313.947698,86.707065,0.003595,5.530000,25
14399,103,161.914993,70.000000,306.893496,93.187648,0.003547,5.830000,25
14799,113,188.690002,70.000000,320.296710,100.344763,0.003708,5.990000,25
