#iteration,activeAgent,energyMean,costValue,walkGlobal,walkGlobalDeparture,AreaCovered,ReservoirSizeMean,RegrowDelayFoodItem
399,24,25.264999,38.842909,161.047037,32.758871,0.001956,2.785000,25
799,23,35.705002,39.536520,152.650695,41.022875,0.001874,3.075000,25
1199,35,46.529999,40.697293,167.346443,44.662424,0.002086,3.460000,25
1599,40,51.029999,42.536548,189.806979,51.859654,0.002323,3.665000,25
1999,37,45.380001,41.881677,196.318569,50.292326,0.002401,3.645000,25
2399,48,53.630001,49.208101,220.976444,63.758527,0.002698,4.200000,25
2799,48,56.540001,46.435988,224.347234,64.356007,0.002692,4.205000,25
3199,54,72.224998,53.519035,209.957857,64.021407,0.002565,4.125000,25
3599,54,68.820000,50.447863,222.681337,63.372653,0.002718,4.355000,25
3999,61,83.980003,55.271287,240.440037,61.101537,0.002881,4.455000,25
4399,73,93.290001,55.288036,242.149556,69.788748,0.002886,4.645000,25
4799,73,99.504997,59.863613,234.761906,59.656484,0.002841,4.540000,25
5199,73,133.520004,61.395179,233.637698,57.913386,0.002802,4.405000,25
5599,88,127.849998,59.419710,245.955478,68.555410,0.003001,4.630000,25
5999,95,145.679993,61.752711,261.850216,66.532365,0.003174,4.805000,25
6399,84,119.385002,61.400582,241.274563,60.810369,0.002890,4.835000,25
6799,85,113.584999,55.739605,250.404797,60.652657,0.002970,4.525000,25
7199,78,118.629997,58.787749,256.251737,65.007094,0.003039,4.690000,25
7599,80,112.099998,54.664058,251.835064,67.786758,0.002979,4.925000,25
7999,73,102.940002,55.693324,240.567150,57.476330,0.002817,4.325000,25
8399,75,98.830002,59.440434,261.738018,60.761541,0.003003,5.235000,25
8799,63,98.690002,58.557469,243.536083,69.416476,0.002818,4.915000,25
9199,82,117.029999,60.443131,276.696021,68.298129,0.003198,5.615000,25
9599,90,124.735001,64.332376,282.817244,67.511587,0.003250,5.140000,25
9999,93,152.005005,64.941955,289.399291,74.224663,0.003292,5.120000,25
10399,95,153.755005,60.863794,304.243420,78.709640,0.003490,5.240000,25
10799,110,187.139999,63.970451,329.982093,78.686791,0.003667,5.570000,25
