#iteration,activeAgent,energyMean,costValue,walkGlobal,walkGlobalDeparture,AreaCovered,ReservoirSizeMean,RegrowDelayFoodItem
399,12,12.725000,27.285777,149.854828,29.509682,0.001776,2.400000,25
799,20,17.750000,35.190755,139.729601,30.087838,0.001695,2.515000,25
1199,23,25.105000,36.569765,142.505280,33.160470,0.001816,2.765000,25
1599,28,32.660000,37.439905,146.496400,35.446791,0.001867,2.850000,25
1999,26,26.570000,32.101008,153.421746,36.965107,0.001930,3.145000,25
2399,32,26.695000,35.753441,158.566886,40.556462,0.001934,3.105000,25
2799,18,17.395000,29.806483,150.643977,44.838956,0.001875,2.950000,25
3199,26,23.165001,34.393277,173.336705,46.516238,0.002096,3.235000,25
3599,28,27.065001,37.264110,172.069664,45.725003,0.002105,3.305000,25
3999,30,29.155001,37.689488,178.818403,42.830110,0.002151,3.080000,25
4399,30,28.045000,40.089239,179.698594,51.671059,0.002134,3.550000,25
4799,25,23.975000,32.849662,165.451344,40.157464,0.001998,2.830000,25
5199,26,35.369999,41.383984,161.597124,48.947939,0.002024,3.570000,25
5599,33,33.095001,41.962009,185.611504,49.412570,0.002267,3.750000,25
5999,30,34.075001,41.681798,180.431368,55.288942,0.002280,4.125000,25
6399,30,43.384998,46.661820,195.129215,54.715948,0.002410,4.120000,25
6799,39,45.105000,50.227579,224.344484,59.640084,0.002668,3.935000,25
7199,39,39.525002,46.906153,211.909336,56.248190,0.002539,3.635000,25
7599,35,31.480000,48.047662,203.908174,56.037779,0.002463,4.080000,25
7999,42,45.770000,54.034657,218.931206,58.743111,0.002562,4.155000,25
8399,48,44.945000,49.330179,231.124499,66.111601,0.002704,3.950000,25
8799,55,60.220001,57.376958,243.467630,69.642428,0.002808,4.405000,25
9199,70,80.779999,60.223657,261.517928,73.715508,0.003012,4.880000,25
9599,68,78.584999,62.202254,242.454476,62.492702,0.002803,4.090000,25
9999,76,105.120003,64.330965,273.899095,73.769079,0.003161,4.935000,25
10399,85,122.565002,67.018268,275.928114,75.954012,0.003174,4.830000,25
10799,85,121.629997,66.765466,279.574185,71.360454,0.003197,4.810000,25
11199,85,134.309998,71.854910,266.478772,73.645589,0.003054,5.215000,25
11599,84,117.910004,63.154815,279.773317,77.761443,0.003175,5.440000,25
11999,83,131.800003,71.733074,299.238748,79.198482,0.003371,4.835000,25
12399,107,152.149994,71.566431,317.709060,92.655735,0.003586,5.885000,25
12799,98,146.195007,73.550649,312.902355,78.167519,0.003578,5.310000,25
13199,92,148.050003,75.235607,293.743314,73.017436,0.003415,5.230000,25
13599,81,125.419998,65.947233,267.421355,75.875718,0.003117,4.930000,25
13999,89,128.604996,66.525639,271.805194,73.621405,0.003153,5.245000,25
14399,82,133.494995,65.830015,286.665871,81.534832,0.003255,5.340000,25
14799,82,119.720001,59.511176,282.162241,75.891056,0.003239,5.535000,25
15199,99,132.274994,63.558267,315.913612,88.182330,0.003616,5.600000,25
15599,85,141.889999,68.928309,288.799247,75.906546,0.003315,4.925000,25
15999,91,147.020004,68.775503,310.306063,79.278649,0.003498,5.485000,25
16399,91,140.570007,64.428009,306.210418,80.295822,0.003483,5.945000,25
16799,101,181.714996,66.051798,294.166522,83.021351,0.003444,5.330000,25
17199,113,192.854996,70.431899,320.175382,77.583996,0.003693,5.640000,25
17599,109,184.509995,69.461869,307.137899,83.299494,0.003532,5.565000,25
17999,97,173.235001,66.007856,299.720756,72.528216,0.003436,5.435000,25
18399,101,170.565002,66.473612,296.363846,71.630673,0.003343,4.915000,25
18799,95,177.850006,68.260122,287.908295,77.221939,0.003220,5.440000,25
19199,107,192.964996,69.249193,317.886634,75.223284,0.003568,5.525000,25
19599,112,189.695007,68.788581,316.437945,74.287621,0.003508,5.410000,25
19999,103,176.615005,67.356820,306.353243,69.771663,0.003394,5.770000,25
20399,96,167.740005,68.217802,306.531702,69.990720,0.003382,5.115000,35
20799,92,157.744995,68.344853,309.065170,72.318002,0.003446,5.435000,45
21199,103,167.279999,67.574315,321.141807,73.877897,0.003553,5.140000,55
21599,93,146.285004,69.087367,301.551045,71.761727,0.003298,5.095000,65
21999,90,134.380005,71.470109,298.390524,77.458733,0.003305,5.320000,75
22399,85,125.635002,75.267106,290.864047,73.688952,0.003174,5.350000,85
22799,85,109.684998,68.700472,296.383353,76.223029,0.003269,5.215000,95
23199,78,98.279999,67.150257,305.056522,76.367709,0.003346,5.285000,105
23599,72,99.504997,67.407446,304.045530,78.260328,0.003254,4.675000,115
23999,86,83.605003,65.268632,314.173318,77.890467,0.003371,5.295000,125
24399,61,59.900002,69.559924,300.201683,74.695976,0.003209,4.740000,135
24799,57,57.799999,67.664423,291.583020,73.695788,0.003202,5.270000,145
25199,61,63.110001,70.107563,295.191684,78.987304,0.003206,5.220000,155
25599,61,62.105000,65.620729,297.377145,71.977190,0.003324,5.705000,165
25999,61,58.505001,66.114038,283.813502,81.914420,0.003183,5.335000,175
26399,65,65.224998,64.907735,291.518385,76.661102,0.003210,5.220000,185
26799,59,60.715000,68.780354,277.501058,74.856980,0.003080,4.845000,195
27199,57,64.610001,66.952012,285.307601,71.624096,0.003179,5.025000,205
27599,58,63.990002,70.664996,275.132861,76.162979,0.003096,5.385000,215
27999,63,71.610001,69.819846,296.625108,73.836252,0.003343,5.480000,225
28399,65,75.214996,73.878385,288.634928,84.338471,0.003234,5.875000,235
28799,72,76.639999,76.106847,287.742014,75.920561,0.003210,5.540000,245
29199,68,79.504997,74.443866,284.714555,83.303903,0.003147,5.520000,255
29599,77,75.915001,70.388919,303.218055,86.760436,0.003366,5.660000,265
29999,65,73.309998,71.644945,287.578380,79.132843,0.003197,5.245000,275
30399,69,65.010002,74.349242,285.555427,78.267527,0.003182,5.055000,285
30799,68,73.775002,76.549724,301.670086,82.650362,0.003311,5.280000,295
31199,75,92.275002,77.167244,328.877644,89.544927,0.003629,5.930000,305
31599,73,85.625000,81.616825,322.650086,82.315988,0.003531,5.810000,315
31999,71,85.355003,75.542767,321.111406,80.517625,0.003536,5.710000,325
32399,74,82.339996,76.569697,316.847196,87.232158,0.003457,5.730000,335
32799,70,67.209999,75.513937,321.091947,84.482759,0.003487,5.865000,345
33199,61,54.099998,75.363667,303.952025,84.925246,0.003285,5.535000,355
33599,70,63.994999,75.368066,320.421955,91.350491,0.003474,5.750000,365
33999,65,63.169998,76.352173,310.744970,87.979321,0.003405,5.705000,375
34399,60,65.584999,75.228960,322.474057,80.607682,0.003482,5.650000,385
34799,65,67.345001,76.664025,333.852881,93.983948,0.003581,6.030000,395
35199,60,51.005001,72.166377,326.289501,84.641240,0.003479,6.195000,400
35599,45,40.869999,71.595845,294.441838,81.905161,0.003155,5.595000,400
35999,50,39.474998,71.574922,325.462120,82.636777,0.003477,5.735000,400
36399,48,35.904999,65.575353,317.655216,77.572392,0.003413,5.630000,400
36799,43,30.055000,67.590209,315.707275,77.916244,0.003443,5.790000,400
37199,44,34.029999,66.459151,308.574643,83.172490,0.003315,5.820000,400
37599,41,34.805000,67.427762,303.018793,77.258680,0.003250,5.570000,400
37999,56,37.029999,65.348720,320.911465,89.120637,0.003443,6.330000,400
38399,37,32.814999,61.627602,302.626535,90.069588,0.003285,6.160000,400
38799,41,33.169998,69.002727,312.431835,93.728082,0.003378,6.625000,400
39199,47,30.700001,67.825709,325.504376,87.863204,0.003482,6.725000,400
39599,40,24.040001,66.509859,303.676901,80.595901,0.003264,6.200000,400
39999,54,35.410000,64.808478,327.255532,91.104956,0.003501,6.540000,400
40399,43,39.150002,70.284382,323.057699,88.070572,0.003424,6.460000,400
40799,43,28.139999,64.484612,323.000353,94.803244,0.003431,6.390000,400
41199,40,25.975000,65.376157,312.408610,88.849386,0.003327,6.445000,400
41599,43,25.745001,68.385193,319.866169,82.896480,0.003413,6.350000,400
41999,40,34.014999,66.199735,320.038156,86.123428,0.003428,6.065000,400
42399,39,28.215000,67.339744,332.224731,93.600419,0.003519,6.735000,400
42799,44,37.974998,69.892220,320.413433,78.097468,0.003383,5.905000,400
43199,40,35.570000,68.545313,317.094663,76.913232,0.003341,5.680000,400
43599,45,38.244999,70.106144,314.538460,81.906591,0.003333,5.820000,400
43999,42,35.000000,68.635309,307.173764,80.110841,0.003249,5.545000,400
44399,43,35.535000,69.267685,301.663877,81.007236,0.003189,5.910000,400
44799,35,23.264999,66.472455,308.083987,85.952718,0.003287,6.130000,400
45199,41,27.285000,69.860200,322.774236,88.900629,0.003442,6.105000,400
45599,39,33.165001,70.189998,310.821719,87.816938,0.003334,5.865000,400
45999,41,27.855000,74.200651,311.754331,83.943012,0.003324,6.010000,400
46399,39,29.334999,68.866409,305.907663,83.616266,0.003294,5.750000,400
46799,50,46.490002,72.158431,327.217448,95.369963,0.003489,6.045000,400
47199,53,46.500000,73.490740,337.701275,90.385017,0.003591,6.210000,400
47599,52,41.910000,71.613387,332.240894,96.231134,0.003533,6.155000,400
47999,43,33.924999,70.412184,326.596453,94.474367,0.003487,6.345000,400
48399,50,36.145000,76.163078,331.653545,88.276267,0.003558,6.215000,400
48799,41,31.750000,73.660946,313.169790,91.857443,0.003343,6.800000,400
49199,46,36.845001,69.712109,335.669529,94.438283,0.003527,7.130000,400
49599,49,44.570000,77.253782,333.008579,87.898678,0.003508,6.720000,400
49999,57,53.235001,81.504737,350.423438,109.814011,0.003730,6.785000,400
